"","OTU","Sample","Abundance","Short_label","Longer_name","Sample_type","Num_larvae","Date_collected","Exp_day","Mesocosm_id","Mesocosm_treatment","Microbe_treatment","Food_type","Mesocosm_type","Treatment_notes","Notes","Raw_reads","Num_larvae_d00","Num_larvae_d08","Num_larvae_d34","Num_larvae_d40","Total_pupae","Proportion_pupated","Biomass_day30","Biomass_day40","lib_size_clean","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species","id","sequence","likely_source"
"607","ASV0009","WB22",0,"WB22","W_D5_B_ECO.4","Water",NA,"6/27/23",5,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",122674,20,17,7,6,0,0,0,0,105609,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"608","ASV0011","WB22",0,"WB22","W_D5_B_ECO.4","Water",NA,"6/27/23",5,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",122674,20,17,7,6,0,0,0,0,105609,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"609","ASV0013","WB22",0,"WB22","W_D5_B_ECO.4","Water",NA,"6/27/23",5,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",122674,20,17,7,6,0,0,0,0,105609,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"610","ASV0030","WB22",0.00134458237460822,"WB22","W_D5_B_ECO.4","Water",NA,"6/27/23",5,"B_ECO.4","B_ECO","ECO","Bamboo","Experiment","E. coli only","",122674,20,17,7,6,0,0,0,0,105609,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"611","ASV0001","WB23",0.714402173913044,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"612","ASV0003","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"613","ASV0005","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"614","ASV0006","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"615","ASV0007","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"616","ASV0008","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"617","ASV0009","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"618","ASV0011","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"619","ASV0013","WB23",0,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"620","ASV0030","WB23",0.00112092391304348,"WB23","W_D5_B_ECO.5","Water",NA,"6/27/23",5,"B_ECO.5","B_ECO","ECO","Bamboo","Experiment","E. coli only","",100709,20,18,6,4,0,0,0,0,88320,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"621","ASV0001","WB25",0,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"622","ASV0003","WB25",0.00194105293840966,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"623","ASV0005","WB25",0.513994792943312,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"624","ASV0006","WB25",0.00204704900330575,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"625","ASV0007","WB25",0.00553166963676474,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"626","ASV0008","WB25",0.200663800356412,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"627","ASV0009","WB25",0.0173966041510709,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"628","ASV0011","WB25",0.0073601017562223,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"629","ASV0013","WB25",0,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"630","ASV0030","WB25",0,"WB25","W_D5_B_MEM.1","Water",NA,"6/27/23",5,"B_MEM.1","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",198167,20,16,2,1,1,0.05,0,0.227,150949,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"631","ASV0001","WB26",0,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"632","ASV0003","WB26",0.00264583264944359,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"633","ASV0005","WB26",0.43745527361061,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"634","ASV0006","WB26",0.00429373338147917,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"635","ASV0007","WB26",0.0305419689459344,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"636","ASV0008","WB26",0.172970488789679,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"637","ASV0009","WB26",0.0314282900567902,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"638","ASV0011","WB26",0.0183107376161245,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"639","ASV0013","WB26",0,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"640","ASV0030","WB26",0,"WB26","W_D5_B_MEM.2","Water",NA,"6/27/23",5,"B_MEM.2","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",204624,20,12,1,1,14,0.7,4.007,4.007,152315,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"641","ASV0001","WB27",0,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"642","ASV0003","WB27",0.00173227746897129,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"643","ASV0005","WB27",0.570978958856824,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"644","ASV0006","WB27",0.0049937815680601,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"645","ASV0007","WB27",0.0115104444275235,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"646","ASV0008","WB27",0.230672098276606,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"647","ASV0009","WB27",0.0129508363156425,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"648","ASV0011","WB27",0.00654838955303434,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"649","ASV0013","WB27",0,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"650","ASV0030","WB27",0,"WB27","W_D5_B_MEM.3","Water",NA,"6/27/23",5,"B_MEM.3","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",197298,20,15,0,0,17,0.85,4.53,5.122,157596,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"651","ASV0001","WB28",0,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"652","ASV0003","WB28",0.00249594841706605,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"653","ASV0005","WB28",0.444642810715245,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"654","ASV0006","WB28",0.00838915995736088,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"655","ASV0007","WB28",0.015504346243511,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"656","ASV0008","WB28",0.262490575194779,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"657","ASV0009","WB28",0.0157730073578479,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"658","ASV0011","WB28",0.0063438688933762,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"659","ASV0013","WB28",0,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"660","ASV0030","WB28",0,"WB28","W_D5_B_MEM.4","Water",NA,"6/27/23",5,"B_MEM.4","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",147391,20,14,10,3,2,0.1,0.315,0.315,115387,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"661","ASV0001","WB29",0,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"662","ASV0003","WB29",0.00364249037227214,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"663","ASV0005","WB29",0.271806803594352,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"664","ASV0006","WB29",0.00808729139922978,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"665","ASV0007","WB29",0.0343950577663671,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"666","ASV0008","WB29",0.243477214377407,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"667","ASV0009","WB29",0.0214136713735558,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"668","ASV0011","WB29",0.0209724005134788,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
"669","ASV0013","WB29",0,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia",NA,NA,NA,NA
"670","ASV0030","WB29",0,"WB29","W_D5_B_MEM.5","Water",NA,"6/27/23",5,"B_MEM.5","B_MEM","MEM","Bamboo","Experiment","Mosquito & environmental microbes","",162113,20,17,0,0,0,0,0,0,124640,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,NA,NA,NA
"671","ASV0001","WB31",0.0084937781697041,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,NA,NA,NA
"672","ASV0003","WB31",0.00110841661767588,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia",NA,NA,NA,NA
"673","ASV0005","WB31",0.516785469331766,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA,NA,NA,NA
"674","ASV0006","WB31",0.00331300215559475,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus",NA,NA,NA,NA
"675","ASV0007","WB31",0.00641166960611405,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea",NA,NA,NA,NA
"676","ASV0008","WB31",0.111080491867529,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,NA,NA,NA
"677","ASV0009","WB31",0.0236441798941799,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA,NA,NA,NA
"678","ASV0011","WB31",0.0129580638839898,"WB31","W_D5_B_ALL.1","Water",NA,"6/27/23",5,"B_ALL.1","B_ALL","ALL","Bamboo","Experiment","All live microbes","",210029,20,11,0,0,12,0.6,4.096,4.096,164708,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,NA,NA,NA
